Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"53349","1","2019-06-06 17:06:18","3","340","<classification><keras>","1",""
"53351","1","2019-06-06 17:11:50","0","35","<python><scikit-learn>","0",""
"53352","1","2019-06-06 18:15:37","1","41","<neural-network><tensorflow>","0",""
"53353","1","2019-06-06 18:19:52","2","383","<machine-learning><anomaly-detection><outlier>","5","1"
"53354","1","2019-06-06 19:18:07","1","385","<python><tensorflow><cnn>","1",""
"53356","1","2019-06-06 19:33:07","0","86","<machine-learning><neural-network><deep-learning><keras><batch-normalization>","0",""
"53358","1","2019-06-06 20:32:04","1","36","<machine-learning><classification>","1","0"
"53359","1","2019-06-06 20:33:56","1","99","<python><classification><keras><cnn>","0","1"
"61903","1","2019-10-17 20:59:28","2","32","<python><databases><project-planning>","1","2"
"61904","1","2019-10-17 21:45:22","0","51","<python><classification><feature-extraction><lda><gensim>","1",""
"61905","1","2019-10-17 23:09:26","0","62","<neural-network><deep-learning><keras><tensorflow><audio-recognition>","1","2"
"61917","1","2019-10-18 08:00:39","0","8","<machine-learning><dataset>","0",""
"61918","1","2019-10-18 09:01:11","0","27","<machine-learning><neural-network><algorithms><research><image>","0",""
"61920","1","2019-10-18 09:30:18","3","183","<machine-learning><predictive-modeling><unsupervised-learning><supervised-learning>","2",""
"61921","1","2019-10-18 09:59:42","0","37","<neural-network><tensorflow><loss-function>","0",""
"61924","1","2019-10-18 12:11:27","0","27","<python>","1",""
"61934","1","2019-10-18 16:14:18","0","252","<anomaly-detection><outlier><explainable-ai>","2",""
"61937","1","2019-10-18 17:13:54","0","58","<probability><vae>","2",""
"61938","1","2019-10-18 17:48:54","1","20","<python><deep-learning><keras><lstm><sequence-to-sequence>","0",""
"61944","1","2019-10-18 19:17:05","0","133","<python><pandas><missing-data>","1",""
"61946","1","2019-10-18 22:08:33","0","68","<python>","0",""
"61947","1","2019-10-18 22:11:46","1","276","<machine-learning><python><data-augmentation><neural>","1",""
"61949","1","2019-10-19 03:21:49","2","38","<python><pandas><dataframe>","0",""
"61954","1","2019-10-19 09:06:26","0","280","<transformer>","1",""
"61956","1","2019-10-19 10:20:55","0","30","<machine-learning><neural-network><classification>","0",""
"61957","1","2019-10-19 11:39:35","2","123","<machine-learning><random-forest><feature-engineering>","1",""
"61959","1","2019-10-19 13:17:21","0","101","<deep-learning><dataset><computer-vision><natural-language-process><google>","0",""
"61961","1","2019-10-19 15:42:54","0","54","<machine-learning><python><r><data-cleaning><excel>","3",""
"61964","1","2019-10-19 16:56:33","-1","1609","<python><pandas><dataframe>","1",""
"61968","1","2019-10-19 21:44:59","0","31","<python><dataframe>","0",""
"61969","1","2019-10-19 23:31:54","0","636","<neural-network><deep-learning><keras>","0",""
"61971","1","2019-10-20 00:52:45","0","20","<machine-learning><svm><kernel>","0",""
"61972","1","2019-10-20 02:23:21","1","33","<neural-network><backpropagation>","1",""
"61974","1","2019-10-20 03:04:04","0","15","<cnn><autoencoder><vgg16>","0",""
"61975","1","2019-10-20 03:23:59","1","39","<scikit-learn><pandas><feature-extraction>","0",""
"61976","1","2019-10-20 04:36:06","2","162","<logistic-regression><mathematics>","1","2"
"61978","1","2019-10-20 06:35:28","0","13","<python><neural-network>","0",""
"61981","1","2019-10-20 08:43:55","0","31","<r>","0",""
"61982","1","2019-10-20 09:51:40","0","232","<keras><regression><multi-output><functional-api>","1",""
"61983","1","2019-10-20 09:56:39","0","7","<time-series><algorithms>","0",""
"61985","1","2019-10-20 10:36:30","0","12","<databases><relational-dbms>","0",""
"61987","1","2019-10-20 11:15:13","0","13","<random-forest><xgboost><multiclass-classification><multilabel-classification><boosting>","0",""
"61988","1","2019-10-20 11:17:25","0","22","<gan><generative-models>","1",""
"61989","1","2019-10-20 12:07:49","0","15","<r><machine-learning-model><prediction><categorical-data><encoding>","0",""
"61990","1","2019-10-20 12:56:05","0","15","<machine-learning><python><deep-learning><machine-learning-model><research>","0",""
"61991","1","2019-10-20 13:33:13","0","71","<regression><feature-engineering><prediction>","1",""
"61992","1","2019-10-20 13:34:58","0","21","<machine-learning><python><keras><tensorflow>","0",""
"61993","1","2019-10-20 14:16:06","1","141","<machine-learning><statistics><variance>","0",""
"61994","1","2019-10-20 14:36:50","0","23","<deep-learning>","0",""
"61995","1","2019-10-20 14:40:04","0","28","<classification><encoding>","0",""
"61996","1","2019-10-20 15:32:43","0","5","<preprocessing><noise>","0",""
"61998","1","2019-10-20 16:03:31","0","34","<deep-learning><keras><tensorflow><lstm>","1",""
"62000","1","2019-10-20 17:49:44","0","54","<python><keras><tensorflow><lstm><recurrent-neural-net>","1",""
"53365","1","2019-06-06 23:06:28","1","31","<machine-learning><cnn><decision-trees>","2",""
"53366","1","2019-06-07 01:01:45","0","28","<machine-learning><classification>","1",""
"53369","1","2019-06-07 05:04:41","0","64","<machine-learning><deep-learning><nlp><text-mining>","1","1"
"53370","1","2019-06-07 05:30:24","-1","234","<machine-learning><classification>","2",""
"53375","1","2019-06-07 08:13:33","0","233","<reinforcement-learning>","0",""
"53377","1","2019-06-07 09:45:55","0","46","<machine-learning><classification><feature-selection><xgboost>","1",""
"53378","1","2019-06-07 09:51:46","0","65","<machine-learning><neural-network><machine-learning-model><online-learning>","1",""
"53381","1","2019-06-07 10:27:22","4","48","<machine-learning>","2",""
"53384","1","2019-06-07 12:12:48","0","68","<machine-learning><deep-learning><matlab>","0",""
"53385","1","2019-06-07 12:13:55","0","54","<machine-learning><cross-validation><training>","1",""
"53386","1","2019-06-07 12:15:35","2","46","<lstm>","0",""
"53388","1","2019-06-07 13:03:33","3","2230","<machine-learning><python><time-series><anomaly-detection><outlier>","5",""
"53392","1","2019-06-07 13:45:14","0","46","<python><matlab><h2o>","1",""
"53395","1","2019-06-07 14:37:03","0","46","<reinforcement-learning>","2",""
"53399","1","2019-06-07 15:36:54","0","137","<gradient-descent><loss-function><batch-normalization>","1",""
"53400","1","2019-06-07 15:41:11","7","778","<machine-learning><classification><loss-function>","1","2"
"53405","1","2019-06-07 16:50:23","1","427","<python><pandas>","1",""
"53408","1","2019-06-07 18:36:16","1","139","<deep-learning><categorical-data><embeddings>","0",""
"53410","1","2019-06-07 19:09:19","0","609","<pandas><data-cleaning>","1",""
"53412","1","2019-06-07 19:47:47","1","97","<machine-learning><deep-learning><graphs>","0","1"
"53415","1","2019-06-07 21:11:44","0","715","<machine-learning><tensorflow>","1",""
"53422","1","2019-06-08 01:12:45","2","198","<machine-learning><clustering><image-classification><class-imbalance>","3",""
"53426","1","2019-06-08 07:38:23","0","983","<neural-network><deep-learning><keras><batch-normalization><deep-network>","1",""
"53427","1","2019-06-08 07:39:57","2","91","<neural-network><deep-learning><cnn><mlp><deep-network>","1",""
"53429","1","2019-06-08 08:03:36","2","146","<machine-learning><notation>","1",""
"53435","1","2019-06-08 10:22:13","1","36","<deep-learning><cnn><terminology>","2",""
"53438","1","2019-06-08 10:53:09","0","68","<machine-learning><feature-selection><prediction><performance>","2",""
"53440","1","2019-06-08 11:39:09","1","48","<neural-network>","0",""
"53445","1","2019-06-08 13:50:33","1","443","<deep-learning><data-mining><cnn><image-recognition><ocr>","1","1"
"53448","1","2019-06-08 14:25:42","0","2558","<nlp><preprocessing><nltk><text>","1","1"
"53451","1","2019-06-08 16:10:12","2","166","<python><keras><tensorflow>","2",""
"53457","1","2019-06-08 19:37:34","1","13089","<keras>","2",""
"53462","1","2019-06-08 20:46:24","0","63","<machine-learning><classification><nlp><data><bert>","1",""
"53467","1","2019-06-08 22:41:36","0","17","<machine-learning><deep-learning>","1",""
"62001","1","2019-10-20 17:50:04","0","4","<distribution><historgram>","0",""
"62002","1","2019-10-20 17:51:26","2","89","<python><scikit-learn><feature-extraction>","1",""
"62005","1","2019-10-20 18:58:18","1","736","<nlp><word-embeddings><stanford-nlp>","1",""
"62006","1","2019-10-20 20:17:20","1","40","<machine-learning><python>","1",""
"62009","1","2019-10-21 02:05:49","2","109","<neural-network><deep-learning>","0",""
"62011","1","2019-10-21 04:29:48","0","14","<python><tensorflow><natural-language-process>","0",""
"62012","1","2019-10-21 06:33:19","1","133","<classification><learning>","0",""
"62013","1","2019-10-21 06:53:35","0","254","<keras><loss-function><gan>","0",""
"62014","1","2019-10-21 07:28:24","0","22","<machine-learning><neural-network><deep-learning><classification>","0",""
"62015","1","2019-10-21 07:43:29","0","13","<databases><indexing><relational-dbms>","0",""
"62016","1","2019-10-21 08:17:44","0","34","<nlp><corpus><wikipedia>","0",""
"62018","1","2019-10-21 10:09:31","0","72","<python><scikit-learn><grid-search>","0",""
"62021","1","2019-10-21 10:23:35","0","15","<machine-learning><python><keras>","0",""
"62022","1","2019-10-21 10:28:12","0","6","<multiclass-classification><categorical-data><text>","0",""
"62026","1","2019-10-21 12:43:31","0","73","<machine-learning><statistics><cross-validation>","2",""
"62027","1","2019-10-21 12:55:13","0","30","<python><pandas>","0",""
"62029","1","2019-10-21 12:58:19","0","77","<regression><data-cleaning><xgboost><preprocessing><missing-data>","0","1"
"62031","1","2019-10-21 13:06:32","0","289","<statistics><random-forest><matrix>","1",""
"62033","1","2019-10-21 14:04:25","1","55","<machine-learning><neural-network><classification><nlp>","1",""
"62035","1","2019-10-21 14:33:17","2","60","<lstm><reinforcement-learning>","1",""
"62036","1","2019-10-21 15:02:28","0","473","<python><time-series>","2",""
"62037","1","2019-10-21 15:38:14","1","20","<deep-learning><nlp><machine-translation><bert><neural-style-transfer>","0",""
"62038","1","2019-10-21 15:51:20","0","23","<logistic-regression><missing-data>","0",""
"62039","1","2019-10-21 16:03:58","1","13","<nlp><data-cleaning><twitter>","0",""
"62040","1","2019-10-21 16:07:16","0","22","<tensorflow><reinforcement-learning><dqn><actor-critic><keras-rl>","0",""
"62041","1","2019-10-21 16:29:21","2","53","<training><data-science-model><annotation>","1","1"
"62042","1","2019-10-21 16:39:01","0","24","<tensorflow>","0",""
"62043","1","2019-10-21 16:40:36","0","6","<neural-network><training><optimization><fuzzy-logic><fuzzy-classification>","0",""
"62046","1","2019-10-21 16:54:20","1","38","<text-mining><lda>","0",""
"62047","1","2019-10-21 17:25:46","2","40","<classification><class-imbalance>","2",""
"62054","1","2019-10-21 20:37:00","0","23","<machine-learning><deep-learning><computer-vision><3d-reconstruction>","0",""
"62057","1","2019-10-21 21:30:43","0","54","<statistics><ab-test>","3","2"
"62058","1","2019-10-21 21:46:14","1","28","<nlp><dataset><stanford-nlp>","1","1"
"62059","1","2019-10-21 23:59:24","0","24","<orange>","0",""
"62062","1","2019-10-22 04:12:55","1","15","<predictive-modeling><cnn><machine-learning-model>","0",""
"62063","1","2019-10-22 04:59:52","1","40","<r><clustering>","1",""
"62065","1","2019-10-22 07:15:41","0","54","<machine-learning><autoencoder><text>","0",""
"62066","1","2019-10-22 08:18:37","1","18","<classification><multilabel-classification><weight-initialization>","1",""
"62067","1","2019-10-22 08:41:44","1","303","<python><keras><object-detection><jupyter><pickle>","2",""
"62068","1","2019-10-22 09:16:24","0","20","<dataset><distribution><mean-shift>","0",""
"62069","1","2019-10-22 10:27:04","0","12","<machine-learning><unsupervised-learning><anomaly-detection><outlier>","0",""
"62071","1","2019-10-22 11:23:36","2","17","<machine-learning><scikit-learn><time-series><unsupervised-learning><anomaly-detection>","0","1"
"62072","1","2019-10-22 11:23:50","0","13","<feature-scaling>","0",""
"62080","1","2019-10-22 14:10:27","0","56","<geospatial>","1",""
"62084","1","2019-10-22 14:41:42","0","29","<regression><xgboost><feature-engineering>","0",""
"62086","1","2019-10-22 15:35:49","0","804","<python><deep-learning><keras><lstm><multilabel-classification>","1",""
"62087","1","2019-10-22 15:52:25","0","80","<machine-learning><time-series><clustering><unsupervised-learning>","1",""
"62095","1","2019-10-22 18:50:20","0","20","<r><regression>","0",""
"62096","1","2019-10-22 19:01:03","1","57","<tensorflow><nlp><word-embeddings>","1",""
"62101","1","2019-10-22 20:36:42","4","155","<xgboost>","2",""
"62103","1","2019-10-22 23:52:38","5","119","<pca>","1","1"
"62104","1","2019-10-23 00:11:37","0","1574","<python>","1",""
"62108","1","2019-10-23 04:57:51","0","56","<cnn><gensim><cosine-distance><siamese-networks><semantic-similarity>","1",""
"62112","1","2019-10-23 06:24:50","1","456","<machine-learning><nlp><algorithms><k-nn>","1","1"
"53472","1","2019-06-09 00:10:44","3","164","<machine-learning><deep-learning><classification>","1","0"
"53474","1","2019-06-09 02:18:04","9","220","<deep-learning><cnn><lstm><rnn><feature-extraction>","3","3"
"53478","1","2019-06-09 05:10:23","7","810","<python><statistics><visualization><simulation>","3","4"
"53479","1","2019-06-09 06:22:53","4","245","<python><data-cleaning><apache-spark><pyspark>","1",""
"53480","1","2019-06-09 07:06:35","3","34","<neural-network><deep-learning><training><normalization>","0","0"
"53486","1","2019-06-09 13:31:45","2","138","<machine-learning><loss-function>","1",""
"53487","1","2019-06-09 13:35:10","5","1179","<machine-learning><deep-learning><activation-function>","1","0"
"53488","1","2019-06-09 15:04:50","3","1055","<machine-learning><deep-learning>","2",""
"53489","1","2019-06-09 15:16:24","0","193","<convnet><computer-vision><data-formats>","1",""
"53493","1","2019-06-09 18:25:12","1","42","<neural-network><keras>","0",""
"53503","1","2019-06-10 04:02:56","0","52","<machine-learning><linear-regression><mse>","2",""
"53507","1","2019-06-10 05:31:30","1","51","<machine-learning><pandas><data-science-model>","1","0"
"53512","1","2019-06-10 09:08:44","0","49","<r><linear-regression>","2",""
"53513","1","2019-06-10 09:36:50","3","2188","<machine-learning><python><scikit-learn><pandas><kaggle>","2",""
"53517","1","2019-06-10 10:37:38","0","48","<machine-learning>","1",""
"53524","1","2019-06-10 12:24:29","0","22","<machine-learning><svm>","1",""
"53527","1","2019-06-10 13:07:17","3","105","<cnn>","1",""
"53540","1","2019-06-10 17:23:02","0","74","<machine-learning><python><feature-selection><visualization>","1",""
"53542","1","2019-06-10 17:48:56","1","34","<visualization>","1",""
"53545","1","2019-06-10 18:47:44","1","32","<data-mining><text-mining><sentiment-analysis>","1",""
